x,y,z,cluster,searches,appid
-17.485723,5.9851313,4.136324,4,Dade City head shops Dade City smoke shops Dade City smoke shops Dade City smoke shops grocery gas atm restaurant,0f94cf6d-8a7a-42fd-82ef-de35b562bae7
-6.162088,-4.0817294,-18.267586,2,restaurant,a2431145-fc3f-4b8f-865e-572058871ed3
3.5961215,-10.381826,12.044838,2,"Iowa City Iowa Des Moines, Iowa",5F158D35-1E39-4C11-BD2F-0415E6463A5A
-9.814672,-3.6838598,17.86933,0,2415 f street Sacramento ca 801 Ave I Sacramento ca 801 I Ave Sacramento Ca Dr Peter and Paul church 6620 Coylaye Ave Carmichael ca,3ef02c76-8c5e-4f08-960a-c0965eadabcf
9.218402,-6.164744,-8.203349,2,fliwers flowers lax,721614E9-ED29-4686-A3ED-0619D0488FF9
7.0670624,-20.640411,2.745485,2,five guys,843aaed6-b038-4fc7-9120-e882c62f62c9
-0.34306538,4.0436587,16.356174,0,subway 2424 university ave w windsor on 27041 Greenfield Rd Southfield 48076 gas,66e97c1f-b9b5-4a48-a8fc-090b68f4d328
17.558561,11.513327,-1.4888014,2,grocery,b2dd3c8c-c995-4d79-b2f4-c0f3a23c95a3
-3.5476737,-17.560114,9.262359,2,smoothie king Frisco Tx,F3053269-0CDA-43FA-B5A0-A04341C06BCB
-2.6373584,-13.952681,-1.6160924,2,coffee Swan river national wildlife refuge,f8252dbb-1287-4ea7-9d17-22027fd87838
2.9421055,15.738252,6.1262894,2,"29.941171036332236,-90.05876711533874 new orleans",b5381ebc-94ba-414d-9b49-2e4599f6b0b3
14.395023,11.517056,-4.5602555,2,grocery,7EF2C339-B182-4DFF-AFCA-8E985A0A7043
-17.814644,8.229912,6.3993707,4,768 Howard Street teaneck gas grocery atm coffee atm restaurant,5b90820f-341a-48a4-ae51-ef8ae435c1ae
-7.979238,10.687987,-25.3093,2,gas coffee coffee,a60843e5-4279-47af-9bfc-533e882fba5d
18.035654,11.709128,-6.3487773,2,grocery,4de09a9a-9e32-4b2e-9307-9efcf72a6591
-1.3996612,-19.76099,-8.394362,2,radar police,E76E2FE4-8861-4674-B81C-807321CE1B30
0.09501146,11.4875965,17.419014,3,"12 east street oxford ct 12 east street oxford ct 12 east street, oxford, ct 12 east street, oxford, ct christianburg, va 12 east street oxford ct 12 east street oxford ct 12 east street, oxford, ct 12 east street, oxford, ct",e2306657-498e-464b-b2ee-9c804562f597
8.332207,6.62143,-10.900379,2,costco,2216f919-4b6f-4ee5-a499-a4dfe36d3ef1
2.2153122,-6.459284,-3.9190288,2,north,42ef830f-80e6-4c4a-9eae-071b73297fec
-4.505657,1.8206594,14.560785,0,"Rapid City, SD 840 N Spruce St, Rapid City, SD Rapid City 185 Robin lane, raid city, sf 840 N Spruce St, Rapid City SD 185 Robin Lane, Rapid City SD",d143b001-ea2b-48bb-ac80-9c4dca12a663
-8.379485,10.042778,25.561878,2,"1.0895170518665509E-5,-1.0729678848520052E-5 1.0895170518665509E-5,-1.0729678848520052E-5 1.0895170518665509E-5,-1.0729678848520052E-5",9b42368a-c714-4b0e-8d33-5db5d2ea18d6
14.675578,-5.274436,17.58771,2,Pensacola FL,d56655ab-0574-40b1-b9ab-fc62b3ccc355
-11.571634,0.6750183,-12.259232,2,gas restaurant,46a68d73-aad8-44fd-bb3e-0cca6157f5e0
-0.883815,-6.860514,-2.1895392,2,1510 north Glendale drive,915C1E0D-DCE0-441F-AE47-F246A9EA4CE9
4.364627,10.070232,-21.677345,2,coffee 38 food,7B435F35-0954-47EB-A612-A4B09FB74E9E
1.8010223,-11.710091,15.472977,0,Ramona Kansas uspo Ramona Kansas United States Post Office Ramona Kansas Salida CO,6D0AF199-9FBE-4A9A-9F21-73DED2A8AC02
-6.293201,21.390348,-11.797104,2,gas atm restaurant,3235d175-c54f-4287-8c9d-17e94a9dc10a
19.968815,0.29086295,9.731624,2,906 Cole sf 906 Cole st sf 1 fort mason sf 1 fort mason,D31DA037-970D-490F-822E-D8F052973F5C
5.591391,9.027862,-8.211953,2,"restaurant 27.35134286120548,-82.54631885983326 Walmart Walmart",8fc29e1a-0f07-4499-95e2-df3bef44d94b
-19.625463,6.164592,9.88188,4,"44.043502333703714,-91.64689937441204 atm gas restaurant restaurant restaurant",5ec10e56-23c6-4bb2-96bd-c25be60c6780
8.959722,-13.244756,-10.194056,2,546 whispering wind way 546 whispering wind way,F1F9768C-905D-48C0-8DFC-9D314772F4B0
15.17675,13.639686,-4.1826253,2,grocery,02AC7C21-32C4-4F03-8CA4-48C014C67E78
-16.646059,6.506997,3.5076919,4,walker automotive service. Springdale ar. walkers auto service walkers auto service walkers auto service walkers auto service walkers auto service walkers auto service walkers auto service Walmart Walmart Walmart,AF1EEB72-3CFC-4EE9-AB05-F938E3842084
-15.54936,14.989105,-7.2738967,2,gulf shores atm gas gas gas,0DF3C5B4-990B-4269-A78B-1CC1FD373C2A
12.623194,-6.0144258,-26.297197,2,coffee smoked salmon,001bc15e-7cde-4343-88b1-1d019006012e
-7.779563,6.7910137,27.24614,0,"1.4527287859777971E-5,-1.43065961992761E-5 1.4527287859777971E-5,-1.43065961992761E-5 1.4527287859777971E-5,-1.43065961992761E-5 1.4527410201026214E-5,-1.4306692577292779E-5",aef81bb5-9513-45cd-924f-94463fe19ad2
-17.188206,-8.007218,-7.0368166,2,gas,25ada55f-0a2c-4d21-8587-82fd3a4e1ba6
-22.11548,9.214738,4.538259,4,coffee restaurant atm grocery gas,1fecdab6-12b9-41da-b465-fb3d67a61446
6.3659883,-3.8805633,-29.797594,2,AAFES coffee,DD1E37A9-ECA5-4E37-B0EB-D869B944A9D2
5.538844,3.676366,-26.763538,2,coffee target,3533B52B-E0EE-480F-9135-57BAE7B30389
16.308022,-12.029545,-13.467712,2,new I leaned pennsicula without expressway coffee,0B2655B1-4AD9-4E9C-A3EC-5F1E85416F6B
-8.484977,7.363123,27.804298,0,"1.4527287859777971E-5,-1.43065961992761E-5 1.4527410201026214E-5,-1.4306692577292779E-5 1.4527287859777971E-5,-1.43065961992761E-5 1.4527410201026214E-5,-1.4306692577292779E-5",6bdfe82e-d839-4d0b-a30b-abdc2daf27d6
5.3976827,4.3857846,-24.208632,2,dunkin donuts,ADE2DAD6-A6D7-45D3-B890-631D095FD88A
18.393744,-14.775861,2.81826,2,dr. Moss dentist practice Osage Beach grocery,827d4c94-de16-4841-b7db-e2125b2f129e
-12.252825,1.996606,-12.381771,2,gas restaurant,dc1fe2b2-d311-4485-8a0e-b65f48135bf6
7.0481663,-12.277228,14.372182,2,Coos Bay Oregon New Holland So. Carolina Boise Idaho,8bfbe69e-0ec0-4dea-91b3-6adea8f3eccc
17.39139,13.662045,-3.6729982,2,grocery,FF901A1D-D340-4027-87EF-437574CBC6CC
-1.9743233,24.76211,-3.6356823,2,atm atm 8111 beechcreek drive,E2320DCF-9470-40CB-8F39-892C6C5D547B
-7.6037483,22.192043,5.6632953,4,gas aquare nail ct odemton md square nail ct odemton md Walmart Walmart Walmart Walmart,bc708a11-a13f-48df-87e4-c867a8a68d7a
-12.461151,16.62674,12.460742,4,gas restaurant restaurant restaurant grocery grocery restaurant restaurant grocery grocery grocery grocery gas grocery grocery,701315f4-4d25-4e9f-8e4b-0f16b8426235
-13.722284,3.2641146,-16.257309,2,road 106 km. km. 5.8 coffee restaurant gas,7e77f11c-cee4-4681-b591-fe9ac841a381
-17.188206,-8.007218,-7.0368166,2,gas,a7ec6ea6-c42d-424a-8cf3-1e0e1a8e2561
1.1748855,-12.62122,-1.6692525,2,"mapbox sf mapbox 37.77825787926372,-122.41359254104492 37.7457510821411,-122.40769578366294 37.740815847761695,-122.4364140814933 37.782503812536646,-122.41405591262838 37.80794144811516,-122.4188873597954 37.79161816006145,-122.54534500782928 37.77810857211483,-122.61694588321704 37.74851511589641,-122.50452688528249",5397fef7-d660-4bfa-ad0e-4e17ac8fc508
3.70828,-10.076645,18.30763,0,"nationwide Blvd Columbus Ohio red roof inn nationwide st Columbus Ohio 0.001559, -0.002854",52061FF4-4D7B-4C59-AD41-FE850B38B76F
6.121554,11.062256,-17.58828,2,coffee grocery food,19BE4EFE-491C-4633-8C9D-DBD9CF643081
3.0122578,1.1205295,-4.7539673,2,Oxnard movie river park,EB6E347F-7A68-4BD9-B888-3C417E60B535
-1.1830595,3.234763,19.390364,0,coffee 1 State Farm Plaza Bloomington IL 61707 USA 851 e 8th street traverse city mi,b4009773-b0fe-41c1-b428-fe3c1b9bca3d
-9.445492,-4.0763726,16.76137,0,1319 5th street Los Osos ca 93402 Newport Beach 1180 b day rd gilroy ca 95020 1180 birthday rd gilroy ca gas Lawrenceville ga,9B3D410B-046E-4365-B9DA-1A4691D9BEE1
-17.188206,-8.007218,-7.0368166,2,gas,8692FDC6-C0C6-4154-8851-7C993DD5BCC9
6.940723,-2.9009345,0.6377767,2,62 Johnsonville road Johnsonville,3e594c15-2340-4ba4-98ac-8a5edaeb1bb6
-14.079452,-5.578707,13.780425,0,"32.461322, -116.963330 San Diego Tijuana bc Teotihuacán colinas San Pedro 17671 colinas San Pedro 17671colinas de la presa",CEC52A83-5A0E-4684-80EC-08CF057FCC2C
5.573325,-3.8053055,9.612094,2,527 North Meridian road Youngstown Ohio,0273a3d2-9b6e-469e-9788-1e475913a29f
-0.64476675,14.082169,-24.73358,2,coffee coffee donuts coffee,72BE4958-F486-4D05-A973-B096345AC92B
-20.657475,7.1501107,0.55026025,4,coffee gas the coffee break UHealth towers grocery university of Florida port at. lucie port san lucie,5ECAB945-DF12-4D1E-8E87-A9AD842E77F4
-3.6899421,-15.562523,16.54711,2,9901 Sharpcrest Houston Tx 77036 9901 Sharpcrest HOUSTON TC 77036 9901 Sharpcrest HOUSTON Tx,25691BD7-36C6-4D29-8A1D-1E6516D23575
5.052163,6.079545,5.4781055,2,20 chapin st pine brook nj,215e1d4b-4961-4cb5-b268-12328569d88b
4.8193307,9.373595,9.679979,2,8824 kohler rd sauquoit ny 13456 8824 kohler road sauquoit ny 8824 kohler road sauquoit ny,b107fef3-469f-4e71-aab3-bd05f894c204
-15.389509,15.250306,13.628725,4,"coffee coffee gas grocery coffee food no atm atm coffee grocery grocery grocery 4299 Hylan 40.404082, -74.199507 food atm 40.403714, -74.199314 Livermore Ave Staten Island Livermore st Staten Island Livermore Ave Staten Island atm atm 40.401457, -74.200590 40.400375, -74.199966 food coffee",FAC23D9A-BE80-422F-8E11-87F542F43156
-17.188206,-8.007218,-7.0368166,2,gas,5d8c0a4f-5ef5-4446-8046-ba45e7409eab
14.156787,-9.828908,-5.454658,2,great wolf lodge in Sandusky ohio,6dabcd40-79fd-4c45-8fc6-3861e55ebf3e
-13.735686,9.191208,21.085453,5,"text coffee restaurant coffee text text 37.42402060298254,-122.0919761037099 text text text atm text text text 37.42402060299099,-122.09197610370411 text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text text",6e36f53b-cd45-4224-ba6c-57dc2de821fe
12.168181,-16.439154,4.819733,2,Thomasville Ga,ACC5EAC1-0F94-4692-B177-77006C42CFC6
5.736881,-4.7465687,2.8750708,2,"3069 3070 palms road, Casco, Michigan",c56f4bac-c7e6-427a-89e0-2221d83b2058
-17.188206,-8.007218,-7.0368166,2,gas,0859DD20-F3CC-4D9A-85A3-F46023A31DA1
-21.57822,8.95355,-11.120017,2,gas 'Gas' acworth,030e1c20-d1a7-4c55-9612-af8429e84275
-16.338057,-14.431941,-4.0995464,2,gas,8B45470C-6971-494E-AEFB-ADF4B9D618CB
17.173342,-0.89975387,7.0878386,2,21100 state st hemet,3e651997-031f-4316-8aec-f79712502798
14.654957,-0.48788393,19.032703,2,"legion american legion Marathon fl american legion Marathon Fl american legion, Marathon Fl restaurant",9336402a-0f01-43da-93ee-c625402369b5
18.658947,-16.549728,-9.211669,2,no,8FF3C794-7724-43DB-9E28-46E3DA28A358
13.325033,-2.7823424,-5.4018283,2,l,69E1B46F-632F-49A5-A894-D37F2FC31741
-20.644047,9.044677,-12.445361,2,gas بلوار موذن gas,DDE0E624-A891-4804-8E34-42FFAF1AD8A2
13.343186,-11.370654,-13.533567,2,my. Soledad,557fcef4-ce42-45e7-a930-ce3c5ce3f290
7.360105,-13.137214,5.6334453,2,"tai Berlin, NH Loudon NH",8A514308-EBD8-44D0-929A-F94E3BE75CDF
-17.188206,-8.007218,-7.0368166,2,gas,F4B4A0DB-1D3C-41D9-AB19-36A1497DA2C8
1.797182,-5.847102,-1.4128355,2,Ashton woods apartments South Carolina 29650,6746AE8C-4A30-421F-991F-FEA17116B745
-7.3588862,-2.4371743,-18.356318,2,"restaurant 38.94931994906372,-77.109230830138 text",6430a44a-cd75-4e09-ad59-779ad1e868f6
22.056702,-0.8427557,-4.6374226,2,dad home,FAF67AD8-BE7F-44EC-8253-C5D0694EAB24
0.8015723,-2.3022387,-17.83857,2,breweries near me,ca36d076-e10e-4dd9-aff7-d7f1d6fe3005
4.080347,-1.7425799,20.440357,0,"2645 s 8th NASHVILLE TN 14903 OLD HICKORY BOULEVARD, NASHVILLE TN 806 ZERMATT AVE",761BBE72-1CE1-47CB-A028-70CC46B2852F
5.1285996,-14.770587,-17.426973,2,pljevlja BERLIN Berlin pljevlja,30A03D54-DA70-4EF0-A0C5-A3044CFB4134
18.17109,-7.3761544,13.550645,2,chenango Blues Festival CHENANGO Blues Festival Bonita Blues Festival,b60d628c-ecbc-43ff-b4c7-7dee90da6571
8.169237,6.246712,19.017395,0,grocery Huntington Sta codwise pl codwise pl codwise place Adrian ct darian ct rego park rego park,2ABCFEF8-ED35-4193-8547-E3422629D54F
-17.188206,-8.007218,-7.0368166,2,gas,e11d1bc5-bd46-43ed-8d9c-6f52d571aeb8
-3.514892,24.492767,-6.972785,2,st. Francis catholic church md atm atm atm atm,f65ba237-825f-4306-9889-e0355ac0bdd5
3.5890224,-0.37104127,-5.5571146,2,"kinnickinic state park wi 44.828213539892005,-92.73970551210762",15a4a9b5-f772-460d-ba77-2d9c5aed72cf
0.17848603,3.3998322,20.31879,0,3550 w 13th ave unit 105 Denver co 80204 3550 w 13th ave Denver co 80204,50fa4f8c-594b-41da-af71-8b706282e4ce
11.005944,13.530716,-15.293774,2,grocery food,1DC8D471-D064-438B-AC5D-1C9BAEBFD088
14.290141,4.9886665,-18.49493,2,food,33A51612-A20F-48FB-9A21-B770AB6661BA
4.838101,-2.4185693,-10.427876,2,"Sioux City iowa 32.26929147101279,-80.8605803915553 coffee",fcd145ae-d77c-4a12-9a46-6a145825f241
19.363413,-17.804787,-1.1929814,2,Samson clinic Samson clinic    Santa Barbara,AFE8926D-35E5-40C1-956F-FA419CE261AE
5.397678,-21.491278,-8.90612,2,Falkville al,C519011B-FF3F-4DC9-B868-5CF16EF8D224
18.096994,15.6847,-2.8015225,2,grocery,76A6352C-2362-41A6-B5B2-EBFF7F930306
-0.44213757,5.3769264,11.06953,0,548 park side drive port Clinton Ohio 548 park side dr port Clinton oh 5145 lexor lane Clarence ny 14031 river works buffalo ny liberty hound Buffalo my,CDDB1500-745A-4F03-9ACD-09B2C3AE84B5
-25.254492,5.128592,-7.1018605,2,caliber elasktek caliber caliber power sports products caliber power sports products caliber elasteck caliber Burnsville mn. caliber Burnsville mn.,0476e666-7d65-4ed9-8ed2-afe90da2eb34
2.300333,-2.7478223,20.774248,0,"restaurant lavender & associates , isaac g. laroche dr. lavender & associates , isaac g. laroche dr. lavender & associates , isaac g. laroche dr. lavender & associates , isaac g. laroche dr. 14th street crossover 1264 us hwy 80 194 river crest drive, brooklet ga. 194 river crest drive, brooklet ga. 194 rivercrest drive, brooklet ga. 194 rivercrest dr. brooklet",e18af7fc-b020-4eae-a322-03255178df7a
5.3059535,1.2150732,2.9460948,2,9365 goose bay lane welcome  md 20693 13Left Aileron 13left aileon,7bacb89a-87d0-4fbd-ba66-3fbec611ba9c
-2.2355726,5.0217147,24.605661,0,"197 s pine st Elizabethtown N.C. 197 s pine st Elizabethtown N.C. 5st village dr 5st village drive, pinehurst,N.C.",98CFD406-6F85-4300-A1F1-15232D64C836
-10.026404,-18.68932,9.573732,0,"33.396476490433,-111.7495481517103 atm atm 33.41815178999563,-111.68829188147662 33.42290939602535,-111.6856730543297 33.3825290937652,-111.80492131945834 932 impala Mesa az 932 impala Mesa az mesa mesa mesa az mesa az Arizona 33.41846511578234,-111.68804839981054 33.418340367979724,-111.68807037844117 33.41839050252352,-111.68817790530385 932 impala Mesa az 932 impala Mesa az mesa mesa mesa az mesa az 33.38450681398629,-111.80923087765176",2fce4bbe-965c-4a28-9265-01dbcb1657d7
13.977281,3.9622014,11.50178,2,"1425 E 8th St
Washington, MO 63090",47634b22-a494-4be7-8a0a-934cab95214b
7.726644,4.391143,8.094957,2,71 Springfield Street Somerville 24 Auburn Ave Somerville,aa2f1a5e-032d-485d-b8a6-5e8b2858212f
-7.606477,7.6284227,-8.829798,2,grocery gas,FDA2C3E5-2275-404D-9687-722FC65F6041
-11.748026,6.636288,-19.699871,2,"40.191927289690625,-74.74841215796532 gas coffee 40.080585807384836,-74.77961411125648 40.07744112073476,-74.77975852687456",ee28212f-c0f0-47fe-88ce-cfccf0206b90
-5.5721865,1.6689359,-14.605286,2,restaurant restaurant,37832af2-ada6-42f5-aecd-87708b1d106b
-21.329365,5.182763,5.6992993,4,"38.27448497211785,-80.84913616399601 38.713165297694104,-80.63831693828277 coffee gas grocery Walmart restaurant atm sutton moose lodge",d61dc3a5-ef87-4370-a0ab-a03ac6debae4
13.19983,-11.456089,7.6704564,2,"columbus, nc",DD92479A-6EEE-434A-9AB3-9B314637739D
-7.330643,13.546317,3.0610914,4,313 n ajo way gas gas. Pat o gas. costco gas,ED6E411B-FC62-4975-A362-6094874FCA60
-13.353466,22.442745,4.44875,4,Algona hyvee food store hyvee grocery Algona ia grocery 12 st nw Mason city is,7007123D-E869-4476-A150-B3E42D15BC13
16.217957,12.849152,-5.5073733,2,grocery,7eebef8f-a918-4315-8199-0f870df18ef8
15.130995,13.581997,-8.836592,2,"grocery 33.321617, -111.874501",7343329E-7214-45EC-8EDC-715ED45A5EF7
5.65488,-1.8931206,-26.327946,2,coffee,44201140-85b4-4e06-a618-6b0f3b7200d5
0.24369349,9.814172,26.211473,0,gas homedepot 360 W Deer Park RD Gaithersburg MD 20877 Will plan to see you at 6am Sat. at 7277 Commerce St.in Springfield 22150 Will plan to see you at 6am Sat. at 7277 Commerce St Springfield 22150 7277 Commerce St Springfield 22150,3e829cd0-c7ce-4edf-aa26-c4bef2966b98
10.985221,4.771947,1.015896,2,coffee 3599 w Hillsboro blvd,85EE74D5-33D4-4596-ACD9-4A82B744E2F7
-1.8859535,-11.849311,-20.032578,2,Airline iPhone,778483C1-216A-4FCA-AF28-7A5313FD5118
-11.895279,5.676637,-20.402132,2,coffee gas,723B0C08-3016-4D56-AEFA-90672C90E67D
-3.8575296,-11.092183,-3.2374055,2,storm lake walmart storm lake,9d4f45f3-f83f-490d-aa37-8929e94d1d9f
-23.2538,15.885418,12.982915,4,coffee coffee coffee coffee coffee coffee coffee,7d3a92ac-21c8-4002-a084-b94b392a605f
-4.189031,6.0744495,-1.7520684,2,pa grand junction co,77164DDC-EC6E-43E5-A1AD-71D449D8AE27
-10.6672735,15.049878,-8.539178,2,"gas atm grocery 37.7795837956791,-122.39162853732122 gas",c52e0b71-1feb-49a7-9f5c-b101984557d2
-15.370221,9.0612755,-14.929315,2,gas coffee gas,d7625f5e-898f-4356-a610-ebeb1e85ce49
-18.103914,5.307836,-8.831393,2,gas circle gas food lion,B8EA3128-8FA9-445F-AFB0-72DCAF565197
23.98207,-5.760749,1.6952252,2,"42.224049, -71.518070 42.123150, -71.327540 42.224045, -71.518130 42.123134, -71.328012 Federated Church Norfolk",4F5BE536-4F9E-4BDC-9338-F39BFD00D521
11.0154085,-17.010662,11.05114,2,1806 Holman Street Maryville TN,A565C8B8-96B2-4A31-88EB-96AD6CBE5B72
3.3643475,-11.166223,-0.76187193,2,hapuna hapuna hapuna Westin hapuna Chicago,45D83C56-D7DF-4715-9975-FE71F26315ED
5.8416734,-20.0194,0.8920423,2,2306 jasper forest,450c0a4a-acb8-46b8-b61a-2973c15a5263
4.8108244,14.876408,7.5056343,2,gas New York,9c30af4d-4bcb-4bf2-920a-c9a3b7757879
-16.389013,12.543662,9.269821,4,coffee restaurant target gas wegmmans wegmans coffee grocery atm grocery gas,930da257-4dce-481b-a536-c0716d55b550
-6.174509,22.95614,-14.136925,2,restaurant gas 90 wilson wilsonville IL billygoat's Grub and pub Casey's Gillespie illinois atm,c7357916-6872-4179-8d1c-a4e3f3e3ae80
-7.5835977,11.156802,-25.755407,2,"gas coffee coffee 36.404747, -114.835355",26351AE1-3AB7-480D-8C41-B3A24C815B10
-5.1222916,0.7629064,-14.690233,2,restaurant restaurant,33816f13-4404-41dd-8017-b1b93db1e117
-20.704884,16.354723,7.648507,4,"42.343722, -82.970913 42.473212, -83.200778 atm coffee coffee grocery grocery grocery",C738BDDF-163D-4C84-9F93-3C5482D6B25F
22.041208,7.735545,-2.377106,2,Carpenteria mcdonalds Carpenteria preserve,144a8348-f197-48f2-a7af-e0c891148bdd
4.3243794,-6.729679,-8.29123,2,7211 Tangier’s rapid city as 7211 Tangier’s rapid city South Dakota,089B2E9C-8863-4275-89D4-D39EACF34350
11.677167,-4.5492053,1.4130034,2,1715 howwell mill rd 30318,ea534495-44a8-43a2-8966-a7c5238ae97c
2.0776644,-20.213995,3.951511,2,"Jackson, Wyoming",7E267A25-DC68-4747-A38D-C9556CF936A5
12.613737,0.47053602,2.3797274,2,north ling street ling street newwaterford,7FBC8E1B-BBC7-4865-BA5C-76790F310572
3.1994112,11.48745,8.898509,2,"11 branch lane East Setauket, New York 11733 Water Mill, NY",2e6a33a0-f20e-4fec-8b45-f511ed343193
2.1972647,15.590111,5.318836,2,725 Forth St New Orleans La 70130,b236b260-c3e0-4efa-bb29-98d6c685f200
-0.13476762,6.427856,13.00261,0,"dallastown white rose credit union kitchen kettle village camel farm 12042 Diehl Court, New Freedom Pennsylvania, 17349. 3440 old trail Rd York Haven pa 17370",F953BBA2-FDA7-4371-A2F3-F4FC2C024F37
5.7256765,-2.7935038,-27.09135,2,coffee,C50A7217-E008-4D3F-ABF7-8AADAABFAB32
-7.7360663,18.29656,-18.978054,2,coffee gas 1000 Villa St coffee atm,C6FD94AE-8DF8-40F4-A3C5-B2F4572E7031
6.9307933,-10.619415,-3.1144679,2,Corfu my Corfu ny,714DBD5A-F5A8-4410-B53B-E623BB344E11
-3.2511616,5.612938,16.984406,0,"44.594953780638946,-73.1657243615991 32 Rosewood Lane, Essex Junction, VT 32 Rosewood Lane, Essex Junction, VT 05452 gas gas gas 44.47136094397686,-73.176186135389 44.470581505515014,-73.17256744828816 44.4722124738654,-73.17297947233159 44.47063218609716,-73.17280758308159 44.47075964708657,-73.17223131744544 44.47108135643606,-73.17217880401074 44.4730029669218,-73.17014470371984 44.4705722248587,-73.1717304449638 44.470830083368725,-73.17224957320855 44.61570850474661,-73.1821658002153 44.5950093674077,-73.16575827856647 44.843688861431446,-72.98588387983213 44.82983291111873,-72.9950640243839 44.82966774657095,-72.99524784415524 44.83014944405676,-72.9951535209828 44.82971027018826,-72.99515433385886 44.82971818680011,-72.99519192390673 44.82971199539381,-72.99512605422316 44.82972068227102,-72.99516784791173 44.82969758161241,-72.99511578184567 44.829714138443904,-72.99515717669709 44.82971597355839,-72.99515667408788 44.82971128930322,-72.99515923793264 44.82971678997342,-72.99515820860283 44.829715879509365,-72.99515467330926 44.82972005204351,-72.99516006466847 44.82971388581589,-72.99515677542027 44.84363934391598,-72.98595936968023 44.830019699147755,-72.99505156900737 44.82992957993585,-72.99514456475507 44.829749266658524,-72.99514359096902 44.82971203141048,-72.99518218264363 44.829623665730736,-72.9951819634571 44.829665275699256,-72.99514224986187 44.829701548991835,-72.99515095635314 44.82974194940047,-72.99514775896024 44.829718747200246,-72.99515490682757 44.829714006876316,-72.99515401729883 44.82971651676803,-72.99516339748796 44.82971849650937,-72.99515578747892 44.82971917334669,-72.99515975198057 44.829713352428655,-72.99515770731304 43.63482357469866,-72.95652039213006 Hannaford ha NJ 461 LaCross Road, Springfield VT",98f36e77-feb1-49b5-8ebf-df751f84ac28
-1.201063,-14.952574,15.674126,2,Franklin Texas franklin Texas Friona Texas,FCADA3C3-9331-4FB8-A1E7-1A269F23B924
4.0154886,-12.792052,21.5183,0,university of louisville louisville ky university of louisville ky,daad185f-66af-4ada-94cc-6d166cfb5bfe
-1.6739002,1.1722488,11.012317,0,"37.405990, -77.432634 Willis road Seo 22 Indigo Rd., Richmond, VA 23230 6022 Indigo road Ric va 8502 mark lawn drive coffee",6EBAD1B8-CABD-4284-ABBD-0E6B9543B1C8
8.771956,-12.760411,-0.27557597,2,"1300 South Dr, Oshkosh, WI 54901",5840fb21-c1a0-44fa-b7d7-20f5a703364e
15.120449,7.7346206,6.218532,2,no 4462 nw 19th way,371B13C8-F101-4F3B-8BAE-B54C3B8BC5A1
-12.368255,8.896126,-22.2305,2,coffee gas,EC0C5EC9-ADBB-4A79-AA95-4EF5A7815DCD
4.5421476,14.528685,4.9464593,2,New Jersey Motorsports park,E9CA2030-96BF-486C-8AAA-A899E3DC9BD4
15.181097,-2.6277168,20.672886,2,freedom NH-16 z730 Galaxy ln Melbourne Beach fl 730 Galaxy ln Melbourne Beach Fl,C2B8D062-1A80-4312-92B6-A6DD377DF550
8.937482,-5.121729,12.051129,2,"104Ohio st. crescent city florida 29.376800308815973,-81.61761190515286 29.417991752493023,-81.64223786757023",3e803ccf-777b-4267-8fe0-ed559865bfad
2.8249953,25.125807,-2.0152342,2,9713271113 9713271113 atm 9713271113 9713271113 9713271113,dd503e15-5579-421f-89e6-74075c20522f
-4.903625,-4.9329457,-17.825218,2,restaurant,9aa80abd-a615-4c6f-8b7d-312a8ce22b1b
4.2529182,11.542983,14.675544,0,"Thornwood, Ny 640 Columbus Ave Thornwood, Ny Thornwood, Ny Thornwood, Ny Thornwood, Ny Thornwood, Ny 1620 yates ave, bronx ny",57ab5a09-583c-473c-a84d-861249143119
-3.394655,1.9948225,19.33734,0,"Little Rock Little Rock ,at Little Rock ,ar Little Rock ,ar 5728 i55n Jackson, ms coffee atm atm check dealer in Lee’s like la check dealer in Leesville, la Chevy dealer in Leesville, la Chevy dealer in Leesville, la",D25CA245-7B4E-4D14-8D3A-42A1485F77ED
3.3044128,1.4541502,23.043983,0,"Selah Washington 509 East 5th st, Selah Washington 209 East 5th st, Selah Washington",853331ab-aea8-4d08-b372-151eb3833b06
-20.42766,8.359444,11.611233,4,restaurant restaurant coffee coffee restaurant coffee,7b9f02e3-a695-4f0a-9ee5-17dc1dc9d488
-1.4759537,4.954726,25.142157,0,"40 Grove Street Wellesley, ma 270 west 14th street, San Pedro, CA hotel 3340 Tamiami trail East, Naples, Florida 2240 J&C blvd Naples fl rock solid countertops 2240 j & c boulevard 2240 j & c boulevard rhumba",769F12B9-CDA7-44D3-8E72-43B19CE6D043
2.8047018,-3.1952112,19.933014,0,canton ga Chattanooga th 10955 jones bridge johns creek ga 10955 jones bridge rd johns creek ga,1A739BD1-917D-48B9-9209-93D93CC7F2D4
-7.508792,-8.079959,4.5491796,2,10085 bon oak,b82118d8-895a-48ac-a03f-7303c9707f96
-16.32498,3.6791358,4.848343,4,"40.341160, -75.296041 yum yum Quakertown pa yum yum donutQuakertown pa Quakertown Quakertown  pa coffee gas gas gas grocery grocery coffee",D782129A-75C2-43AB-8510-7A95388EED80
-16.338057,-14.431941,-4.0995464,2,gas,B24F78B1-6480-44B0-A132-655AE47C8A74
